company_id,company_key,company_name,company_name_variants,company_size,website,domain,industry,founded_in,founded_raw,description,company_type,annual_revenue,employee_total,company_email,linkedin_url,linkedin_description,state,ndis_direct_support,nursing_care_relevance,position_tier_best,people_count,support_coordinator_count,people_with_email_count,source_batch
a20fc4029b860616,jcpsychology.com,JcPsychology,,,https://www.jcpsychology.com/,jcpsychology.com,,,,,,,,,https://www.linkedin.com/search/results/all/?keywords=JcPsychology,,NSW,Unclear,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
4d7fd468a1b2a8a6,jerichoroad.org.au,Jericho Road,,11-50,https://jerichoroad.org.au,jerichoroad.org.au,Religious Institutions,,2001-11-20T00:00:00.000Z,"Jericho Road works with and for the Presbyterian Church in NSW and the ACT to demonstrate the character of God by providing fresh hope and care for those who are in need, in a way that seeks justice, shows mercy, and makes Jesus known.",,,15,,https://www.linkedin.com/company/westmead-hospital/,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
24370f4de7d8e17e,jewishhouse.org.au,Jewish House,,,https://www.jewishhouse.org.au/,jewishhouse.org.au,,,,,,,,,,,VIC,Yes,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
9b7b1f878e424ff5,jewishcare.org.au,JewishCare,,201-500,https://jewishcare.org.au,jewishcare.org.au,Government Administration,,,"Jewish Care Victoria is a highly-regarded not-for-profit organisation and a leader in the delivery of aged care, disability and community support services. 

In 1848, visionaries in our community established the foundations of Jewish Care with the establishment of the Melbourne Jewish Philanthropic Society to provide assistance to those in need. 

In 2018, Jewish Care celebrated its 170th anniversary and continues to touch more than 6,000 lives each year, helping individuals and families in the Victorian Jewish community receive the support they need to meet their challenges. 

We deliver high-quality residential aged care and in-home services to elders and people with a disability – underpinned by Jewish values. 

Community support services include:
- a dedicated COVID-19 helpline
- financial assistance
- youth mentoring
- disability services 
- mental health
- family violence and parenting support programs
- housing support 
- access to social workers
- an employment service and 
- holocaust survivor support programs.

Jewish Care is an equal opportunity employer and Rainbow Tick accredited organisation – proudly celebrating and warmly welcoming the rich diversity of our community as we strive to be inclusive for all.",,,284,,https://www.linkedin.com/company/jewishcare/,,NSW,Unclear,Yes,A,1,0,0,Triple R NSW Campaign 3 Cold Export
c2c4c569427deb6c,jobfit.com.au,Jobfit Health Group,,,https://www.jobfit.com.au/,jobfit.com.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
6dd4a16debf8b040,jollycare.com.au,Jolly Care Services,,,https://jollycare.com.au/,jollycare.com.au,,,,,,,,,https://www.linkedin.com/search/results/all/?keywords=Jolly+Care+Services,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
915fa4374b78e8b4,jhfunerals.com.au,Jonathan Hepner funerals,,,https://jhfunerals.com.au/,jhfunerals.com.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
88d4e8ff85ef3fb5,joyoflivingcareservices.com,Joy of Living Care Services,,,https://www.joyoflivingcareservices.com,joyoflivingcareservices.com,,,,,,,,,,,VIC,No,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
b66465f828ea3817,karyshealth.net.au,KARYS HEALTH,,,https://karyshealth.net.au,karyshealth.net.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
ada17fbb1a09eeb9,kopwa.org,KOPWA,,11-50,https://kopwa.org,kopwa.org,Non-profit Organizations,,,"KOPWA LIMITED is a Residential Aged Care and Homecare Provider located in 12-16 TRAFALGAR AVE, ROSEVILLE, New South Wales, Australia.",,,42,,https://www.linkedin.com/company/kopwa-limited/,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
9cc154c7ad3e2c97,kpmg.com.au,KPMG Australia,,5001-10000,https://kpmg.com.au,kpmg.com.au,Business Consulting and Services,,,"Welcome to KPMG. We are a global network of professional firms providing a full range of services to organisations across a wide range of industries, government, and not-for-profit sectors.

Our service areas are Audit, Assurance & Risk Consulting; Deals, Tax & Legal; Management Consulting; and Innovation & Digital Solutions. In addition, KPMG Enterprise tailors its services to meet the unique needs of mid-sized, fast growing and family owned businesses.

In Australia, KPMG has a long tradition of professionalism and integrity, combined with our dynamic approach to advising clients in a digital-driven world. We have approximately 10,000 people, including more than 600 partners, with offices around the country.

Our deep expertise has seen us work with renowned companies to help them solve complex challenges, steer change, disrupt sectors and grow. Collaboration and innovation are ingrained in our approach, with our people aiming to provide genuine, sustainable value for our clients.

Connect with us on:

Instagram: https://www.instagram.com/kpmgaustralia
YouTube: https://www.youtube.com/user/kpmgaustralia
Twitter: @kpmgaustralia",,,8981,,https://www.linkedin.com/company/kpmg-australia/,,NSW,Unclear,Yes,A,1,0,0,Triple R NSW Campaign 3 Cold Export
ce429fb5d5bc5cb5,kamira.com.au,Kamira Alcohol and Other Drug Treatment Services,,11-50,https://kamira.com.au,kamira.com.au,Hospitals and Health Care,,2001-11-20T00:00:00.000Z,"Kamira is a specialist residential AOD treatment service for women.

Kamira provides an abstinence based treatment service for women who are experiencing problematic alcohol or drug use. 
The residential program ranges from 5 to 7 months. 
Women, 18 years and older, with dependent children, pregnant women and women without children in their care can seek treatment at Kamira.
 
Kamira has a multifactor, person centered approach to understanding and treating problematic drug and alcohol use.",,,12,,https://www.linkedin.com/company/kamira-alcohol-and-other-drug-treatment-services-inc/,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
d62d2037200b84ae,karabi.org.au,Karabi Community & Development Services,,11-50,https://karabi.org.au,karabi.org.au,Non-profit Organizations,,2001-11-20T00:00:00.000Z,"Karabi Community & Development Services Inc. is an organisation which began in 1987 as a small not-for-profit community organisation. Before 1987 it was known as Toongabbie Community Services. Through commitment and support of local community members and a small team of workers, the service expanded to develop into a key organisation delivering services, activities and events through our three Neighbourhood Centres located in Constitution Hill, Seven Hills and Wentworthville covering the local government areas of Blacktown, Cumberland and Parramatta.",,,17,,https://www.linkedin.com/company/karabi-community-development-services/,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
eb6f203b3d1b1ab6,kareone.com.au,Kare ONE,,,https://kareone.com.au,kareone.com.au,Hospitals and Health Care,,2001-11-20T12:00:00.000Z,,,,,,,,VIC,Yes,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
ffd144ec00da7c23,karitane.com.au,Karitane,,51-200,https://karitane.com.au,karitane.com.au,Non-profit Organizations,,,"Karitane have been leaders in parenting services since 1923. 

Our highly trained, professional multidisciplinary team offer evidenced based services and programs to support, inform and educate families throughout their parenting journey. We offer advice and support in sleep and settling, toddler behaviour, establishing routines, feeding and nutrition and perinatal mood disorders. We operate in NSW through a range of in-centre care facilities in Carramar, Camden, Liverpool and Randwick as well as providing community services across the state.

Karitane continues to lead the development of the child and family health and the perinatal mental health workforce offering professional development to healthcare professionals including; nurses, psychologists, nannies, childcare workers and others across Australia. Our leadership in education also includes the delivery of parent-child interaction therapy training (PCIT), family partnership training, toddler workshops, and specialised, tailored workshops on sleep and settling, brain development and toddlers. 

We are a registered charity supported by the NSW Ministry of Health and the Department of Family & Community Services. In addition to our government funding, much of our work is undertaken thanks to donations from individuals and companies.",,,120,,https://www.linkedin.com/company/karitane/,,NSW,Unclear,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
317fd1029eacb345,adfnsw.org.au,Kathleen York House,,11-50,https://adfnsw.org.au,adfnsw.org.au,Non-profit Organizations,,2001-11-20T00:00:00.000Z,,,,12,,https://www.linkedin.com/company/kathleen-york-house/,,NSW,No,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
a6b03780147854e0,kyh.org.au,Kathleen York House,,,https://kyh.org.au/,kyh.org.au,,,,,,,,,,,NSW,,,,1,0,0,Triple R NSW Campaign 3 Cold Export
e263fc5fa16a66de,kathmandu.co.nz,Kathmandu,,,https://www.kathmandu.co.nz,kathmandu.co.nz,,,,,,,,,,,VIC,,,,1,0,1,Triple R VIC Campaign 3 Cold Export
57ac3596dbf5940f,kemprecruitment.com,Kemp Recruitment,,,https://www.kemprecruitment.com/,kemprecruitment.com,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
a6c53ffc0b47fafa,kidsfirstaustralia.org.au,Kids First Australia,,,https://www.kidsfirstaustralia.org.au/,kidsfirstaustralia.org.au,,,,,,,,,,,VIC,Yes,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
772469857a68f1e4,kidsplus.org.au,Kids Plus Foundation,,,https://kidsplus.org.au/,kidsplus.org.au,,,,,,,,,,,VIC,,,,1,0,1,Triple R VIC Campaign 3 Cold Export
0bc07eccbc20d87a,killarafoundation.org,Killara Foundation,,,https://www.killarafoundation.org/,killarafoundation.org,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
9611019fceeac89e,kin-care.net,KinCare,,,https://www.kin-care.net/,kin-care.net,,,,,,,,,,,NSW,Yes,Yes,A,1,0,1,Triple R NSW Campaign 3 Cold Export
13730882373d1f0b,kinchelaboyshome.org.au,Kinchela Boys Home Aboriginal Corporation KBHAC,,11-50,https://kinchelaboyshome.org.au,kinchelaboyshome.org.au,Non-profit Organizations,,2001-11-20T00:00:00.000Z,"Kinchela Boys Home Aboriginal Corporation (KBHAC) is a not-for-profit Aboriginal community-controlled organisation established to help restore and reconstruct the identity, dignity and integrity of Aboriginal men who were forcibly removed from their families and put into the Kinchela Boys Home (KBH). The organisation seeks to address the trauma and multigenerational trauma that adversely impacts on the lives of these men, their families and descendants.
KBHAC was established in 2002 by survivors of the Kinchela Boys Home (KBH), a ‘home’ run by the NSW Government from 1924–1970 to house Aboriginal boys who were forcibly removed from their families under the policies that created the Stolen Generation. KBHAC has developed a unique survivor-led approach to its governance and healing described as: Survivor led – an approach to organisational governance and practice built on and informed  by the guidance and unique insights offered by survivors and which, contributes to the social and emotional wellbeing of survivors, their communities, and cultures. The KBH survivors and KBHAC own  their stories and healing, leading from a place  of self-determination.
KBHAC’s vision is to improve the social, emotional, cultural and spiritual wellbeing of the KBH survivors and their families in a meaningful way. This takes a strength-based focus on persistent grief, trauma and intergenerational trauma as experienced by each KBH survivor and his family. KBHAC is committed to empowering, positive, healthy  survivor-led models that enable greater social inclusion  in community life. These models address the rebuilding  and strengthening of identity and family structures.",,,12,,https://www.linkedin.com/company/kinchela-boys-home-aboriginal-corporation-kbhac/,,NSW,,,B,1,0,1,Triple R NSW Campaign 3 Cold Export
cc24a14aa6b80173,koaladisabilitycare.com.au,Koala Disability Care,,,https://koaladisabilitycare.com.au,koaladisabilitycare.com.au,,,,,,,,,,,VIC,,,B,1,0,0,Triple R VIC Campaign 3 Cold Export
5ba032c9506ec463,kyhealth.org.au,Kyabram District Health Service,,,https://www.kyhealth.org.au/,kyhealth.org.au,,,,,,,,,,,VIC,Yes,No,A,1,0,1,Triple R VIC Campaign 3 Cold Export
d3798345eef1ced1,lah-official.com,LAH,,,https://lah-official.com/,lah-official.com,,,,,,,,,https://www.linkedin.com/search/results/all/?keywords=LAH,,NSW,Unclear,Yes,A,1,0,1,Triple R NSW Campaign 3 Cold Export
b41562955f599e5d,lcmpartners.eu,LCM,,,https://lcmpartners.eu/,lcmpartners.eu,,,,,,,,,,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
172a15cc563b0341,lashesbysallyd,Lashes By Sally D,,,No website found,lashesbysallyd,,,,,,,,,https://www.linkedin.com/company/emlpayments/,,NSW,,,C,1,0,0,Triple R NSW Campaign 3 Cold Export
b6fc75aac50fa4f7,lchs.com.au,Latrobe Community Health Service,,,https://www.lchs.com.au/,lchs.com.au,,,,,,,,,,,VIC,No,Yes,A,1,0,0,Triple R VIC Campaign 3 Cold Export
e28b516cbf91c7cd,lavendersupport.com.au,Lavender Disability and Mental Health,,2-10,https://lavendersupport.com.au,lavendersupport.com.au,Mental Health Care,,2001-01-10T00:00:00.000Z,"At Lavender Disability and Mental Health Support, we are passionate about empowering individuals to live meaningful, independent, and fulfilling lives. As a registered NDIS provider and family-owned business based in Carlingford, NSW, we pride ourselves on delivering high-quality, person-centred care with compassion, professionalism, and trust.

Our Mission
To utilise our skills and experience to provide tailored support to people with physical and psychosocial disabilities—acknowledging their strengths, meeting their needs, and helping them thrive.

Our Vision
To encourage and support people to make their own way through life with confidence and dignity.

 Our Values
Social Inclusion
Diversity
Empathy
Community
Trust

At Lavender Support, we believe in creating opportunities for inclusion, building strong communities, and delivering services that put people first. Together, we work towards a future where every individual feels supported, valued, and empowered.",,,2,,https://www.linkedin.com/company/lavender-disability-and-mental-health/,,NSW,Unclear,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
30ae5c09d0152cfd,lendleaseprimelife,Lend Lease Primelife,,,No website found,lendleaseprimelife,,,,,,,,,,,NSW,Yes,Yes,A,1,0,0,Triple R NSW Campaign 3 Cold Export
953b7940f0f481fa,lesmills.co.nz,Les Mills New Zealand,,,https://www.lesmills.co.nz/,lesmills.co.nz,,,,,,,,,,,NSW,,,,1,0,1,Triple R NSW Campaign 3 Cold Export
3f8d1504871b322a,libertybehaviouralservices.com,Liberty Behavioural Services,,,https://libertybehaviouralservices.com,libertybehaviouralservices.com,,,,,,,,,,,VIC,,,,1,0,1,Triple R VIC Campaign 3 Cold Export
8b7bfa7f40000128,dow.org.au,Life Without Barriers,,51-200,https://dow.org.au,dow.org.au,Civic and Social Organizations,,,"CatholicCare Diocese of Wollongong was built on strong foundations created by people who truly put the community at the heart of their work. For over 40 years, they have worked tirelessly to improve the social and emotional wellbeing of those they serve.  
 
CatholicCare is able to deliver quality support services to the people of Macarthur, Illawarra, Shoalhaven and the Southern Highlands because of these authentic foundations, local community connections and their committed staff and volunteers.  
 
Their mission is to bring joy to those they serve by enabling growth, healing, and hope, giving everyone – regardless of faith or background – someone to turn to.  
 
When unprecedented times strike, people draw back on experience, connections and integrity. Extraordinary events like bushfires and pandemics create immense pressure on our community, particularly those who are vulnerable. 

CatholicCare provides the right supports to overcome any challenge, big or small, helping people live life to the full through a range of programs and services for children & young people, families, the aged and people living with disability and their families.  
 
Their dedication shows that growth, healing and hope are all enhanced by practical experience and accompanying people during their toughest times. This presence and support during adversity elevates them and honours their journey in life.",,,125,,https://www.linkedin.com/company/life-without-barriers/,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
3b090aedd96940d8,lifeassistsolutions.com,LifeAssist Solutions,,,https://lifeassistsolutions.com/,lifeassistsolutions.com,,,,,,,,,,,NSW,Yes,Yes,A,1,0,0,Triple R NSW Campaign 3 Cold Export
bd8adfb9987da0c4,lighthousehealthgroup.com,Lighthouse Health Group,,,https://lighthousehealthgroup.com/,lighthousehealthgroup.com,,,,,,,,,https://www.linkedin.com/search/results/all/?keywords=Lighthouse+Health+Group,,NSW,Unclear,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
77794480315719d3,lighthouse-ssc.org,Lighthouse for the community,,,https://lighthouse-ssc.org/,lighthouse-ssc.org,,,,,,,,,,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
9d187bf79afc0fab,likefamily.com.au,Like Family,,201-500,https://likefamily.com.au,likefamily.com.au,Individual and Family Services,,,"As an NDIS disability and aged care provider, Like Family connects people who need social care and companionship with quality Carers who truly make a difference. We match Members and Carers based on interests, personality and needs to create a lasting relationship that feels like family.

When our co-founder Mat was 26, both his mum and dad were diagnosed with life-threatening illnesses. He and his partner Jenna quickly realised that while medical care was essential, what his parents really needed was company—someone to spend time with, share experiences, and help them stay connected to their community.

That’s how Like Family was born—to connect people with Social Carers who do more than just a job. Our Carers bring warmth, connection, and joy, ensuring that life is full, active, fun and meaningful.

Since 2016, we've helped arrange over 1 million hours of social care across Australia, carefully recruiting and supporting thousands of Social Carers who share our passion for making a real impact. Our community is built on trust, shared experiences, and genuine connection.

If you or a loved one is looking for support, we’re here to help. Join our community today—there’s a social carer waiting for you.

Note: Like Family rebranded from Home Care Heroes in 2020.",,,262,,https://www.linkedin.com/company/like-family/,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
164f105a80bb10ff,likeourown.com.au,Like Our Own,,,No website found,likeourown.com.au,,,,,,,,,,,VIC,Yes,No,A,1,0,1,Triple R VIC Campaign 3 Cold Export
74288971b9b6f1bb,lindisfarnepsychology.com.au,Lindisfarne Psychology and Wellbeing Centre,,,http://www.lindisfarnepsychology.com.au/,lindisfarnepsychology.com.au,,,,,,,,,,,NSW,,,,1,0,1,Triple R NSW Campaign 3 Cold Export
c51dfe7f33908b58,liverpool.nsw.gov.au,Liverpool City Council,,501-1000,https://liverpool.nsw.gov.au,liverpool.nsw.gov.au,Government Administration,,,"Liverpool City Council governs 42 suburbs and helps the local community in the following ways:

By providing services, facilities, resources and support to the community
By protecting the community to make sure it is safe and clean
By preventing harmful influences such as excessive noise and pollution
By planning services, facilities and developments affecting our future
By representing Liverpool to other areas of government.",,,675,,https://www.linkedin.com/company/liverpool-city-council-nsw/,,NSW,Unclear,Yes,A,1,0,1,Triple R NSW Campaign 3 Cold Export
cf470a5a7c2293ed,livingchoice.com.au,Living Choice Australia,,51-200,https://livingchoice.com.au,livingchoice.com.au,Real Estate,,,"Living Choice offers a wide choice of living options and leisure facilities in safe, secure communities located in sought-after locations. The homes in our retirement villages, Over 50s lifestyle resorts and residential communities are designed to complement and enhance your lifestyle. 

Our communities are professionally managed while maintaining the personal touch with great service and support.",,,65,,https://www.linkedin.com/company/living-choice-australia/,,NSW,Unclear,Yes,A,1,0,1,Triple R NSW Campaign 3 Cold Export
c85e61a611943bde,amazingprocare.com.au,Living Made Easy,,11-50,https://amazingprocare.com.au,amazingprocare.com.au,Hospitals and Health Care,,,"Amazing ProCare is a customer focused, independent provider of exceptional at home care services to their patrons in the comfort of their own homes.",,,41,,https://www.linkedin.com/company/amazingprocare/,,NSW,Unclear,Yes,A,1,0,0,Triple R NSW Campaign 3 Cold Export
108f30bb96bc65df,lokahi.org.au,Lokahi Foundation AUS,,2-10,https://lokahi.org.au,lokahi.org.au,Non-profit Organizations,,2001-01-10T00:00:00.000Z,We are a new foundation working to empower women who have experienced or are experiencing domestic and family abuse to reclaim their lives and reach their full potential through the provision of a consistent caseworker as they navigate the myriad of services and support unique to each survivor.,,,7,,https://www.linkedin.com/company/lokahi-foundation-aus/,,NSW,No,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
116bf002538fc924,lotushealthcare.com,Lotus HealthCare,,,https://lotushealthcare.com/,lotushealthcare.com,,,,,,,,,,,VIC,No,Yes,A,1,0,0,Triple R VIC Campaign 3 Cold Export
1807c70909685fe7,lotustotalcare.com,Lotus HealthCare,,,https://lotustotalcare.com/,lotustotalcare.com,,,,,,,,,,,VIC,No,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
4ad2deda1c56923e,lousplace.com.au,Lou's Place,,11-50,https://lousplace.com.au,lousplace.com.au,Hospitals and Health Care,,2001-11-20T00:00:00.000Z,"Since 1999, Lou's Place has been a dedicated daytime drop-in center exclusively for women. Our mission is to provide a safe and supportive environment through holistic care within a non-judgmental community. We focus on building trusting relationships and offering person-centered, innovative support programs to enhance individual wellbeing.

At Lou's Place, we maintain a low-barrier approach, ensuring that support is available even for women actively struggling with drug or alcohol use or presenting mental health issues. Whether you need assistance or simply a safe space, Lou's Place is here for all women.

Our services and support is varied but includes:

A Safe Space: - Women can relax and spend time in a welcoming environment and don't need to have a reason to come to Lou's Place, they can just come and hang out there. 

Supportive Staff:  Speak to skilled staff for assistance with issues like homelessness, domestic violence, or financial hardship.

Activities and Community-  Engage in various activities and connect with other women.

Basic Needs: - Access showers, laundry facilities, and nutritious meals for breakfast and lunch.

We also offer specialised programs, such as:

Connecting Through Change: Support for women who have experienced domestic or family violence.

Always Mum: Assistance for mothers and grandmothers with children in care.

Crisis Support: Help with documentation, navigating housing or other difficult systems, and addressing financial hardship or other crises.

Join us at Lou's Place to find support, community, and a safe haven.

For more information  about what Lou's Place does then check out our website.",,,14,,https://www.linkedin.com/search/results/all/?keywords=Lou%27s+Place,,NSW,No,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
dd4de379dc3fa0bd,lunacare.com.au,LunaCare,,11-50,https://lunacare.com.au,lunacare.com.au,Hospitals and Health Care,,,"Specialists in complex care  Registered NDIS provider, supporting participants in daily living and nursing care, tailored to their individual goals and needs.",,,21,,https://www.linkedin.com/company/lunacare/,,NSW,Unclear,Yes,A,1,0,1,Triple R NSW Campaign 3 Cold Export
031aca5184fc780b,westernsydney.edu.au,LunaCare,,5001-10000,https://westernsydney.edu.au,westernsydney.edu.au,Higher Education,,,"Located in the heart of one of Australia’s fastest growing economic regions, Western Sydney University offers unlimited potential to students with the talent, drive and ambition to succeed.  

Ranked amongst the top two per cent of universities in the world, we value academic excellence, integrity and the pursuit of knowledge. We are globally focused, research-led and committed to making a positive impact on the communities we engage with.

CRICOS Provider No: 00917K",,,6867,,https://www.linkedin.com/company/lunacare/,,NSW,Yes,Yes,A,1,0,1,Triple R NSW Campaign 3 Cold Export
4afe15e43424b880,luxecare.com.au,Luxe Care,,,https://www.luxecare.com.au/,luxecare.com.au,,,,,,,,,,,VIC,Yes,Yes,A,1,0,1,Triple R VIC Campaign 3 Cold Export
9d6a94176d9dbbed,mates.org.au,MATES in Construction NSW,,51-200,https://mates.org.au,mates.org.au,Mental Health Care,,,"MATES in Construction is an industry-based charity established in 2008, aimed at reducing high levels of suicide in the Australian construction industry.
 
MATES is an industry-led, research-backed charity, that is building a volunteer  network of eyes and ears on the ground, trained to recognise the signs a workmate might be struggling with life and connect them to help.
 
We lose a construction worker to suicide every second day. We also know that construction workers are 6 x times more likely to die from suicide than an accident at work.
In the last 12 months 30% our apprentices have thought about suicide.
A suicide is said to impact at least 135 people (conservatively).
 
In 2021, MATES in Construction was recognised by the World Health Organisation (WHO) as an example of global suicide prevention best practice.

Our 24/7 National helpline is: 1300 642 111

MATES Branches: Queensland, Northern Territory, New South Wales, South Australia and Western Australia",,,74,,https://www.linkedin.com/company/mates-in-construction/,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
54b607fc445ce1db,mecca.com,MECCA Brands,,,https://www.mecca.com/en-au/,mecca.com,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
c1244532a78b338d,melbarentertainment.com,MELBAR,,,https://melbarentertainment.com/,melbarentertainment.com,,,,,,,,,,,VIC,No,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
8b6df72132bb611f,residential-care.mercyhealth.com.au,MERCY PLACE,,,https://residential-care.mercyhealth.com.au/homes/aged-care-homes/mercy-place-parkville/,residential-care.mercyhealth.com.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
d48063fc66da708b,mnd.org.au,MND Victoria,,,https://www.mnd.org.au/,mnd.org.au,,,,,,,,,,,VIC,,,C,1,0,0,Triple R VIC Campaign 3 Cold Export
e9bbeec2421f0548,mohis,MOHIS,,,No website found,mohis,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
cc98214aaf67a9fd,spotless.com,MSSA and Spotless Facility,,,https://spotless.com/,spotless.com,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
2ca52c1a1579a45f,mpms.mufg.com,MUFG Pension & Market Services,,,https://www.mpms.mufg.com/,mpms.mufg.com,,,,,,,,,,,VIC,No,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
b035459edb507b3e,mableclothing.com,Mable,,,https://mableclothing.com/,mableclothing.com,,,,,,,,,,,NSW,,,,1,0,0,Triple R NSW Campaign 3 Cold Export
8816b9e1ebc2bc4c,mdfoundation.com.au,Macular Disease Foundation Australia,,11-50,https://mdfoundation.com.au,mdfoundation.com.au,Non-profit Organizations,,,"Macular Disease Foundation Australia’s vision is to reduce the incidence and impact of macular disease in Australia. Macular disease encompasses macular degeneration, diabetic eye disease, retinal vein occlusion and a range of other diseases of the macula.",,,34,,https://www.linkedin.com/company/mdfa/,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
ceac9cb80f33fb5f,mahalcare.com.au,Mahal Care Health Services,,,https://mahalcare.com.au/,mahalcare.com.au,,,,,,,,,,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
e4b8ea0386f9c13e,makeawish.org.au,Make-A-Wish Australia,,51-200,https://makeawish.org.au,makeawish.org.au,Non-profit Organizations,,,"Make-A-Wish® Australia creates life-changing wishes for children with critical illnesses. Our mission is to grant the wish of every eligible child – a quest sparked by the belief that a wish is integral to a child’s treatment.

We work in partnership with sick children, their families and medical teams to design and deliver wish experiences that are as unique as the children who imagine them.

No two wishes are alike, from the simple to the seemingly impossible – we’ve made unicorns fly, sent kids to the moon and even helped Australia’s youngest ever cricket captain don the baggy green.

Wishes transform the lives of sick kids, their families and communities. Research shows that wishes work to complement medical treatment, helping to calm, distract and empower sick kids at the time they need it most. When a wish is realised, a child discovers that despite their situation, anything is possible.

Make-A-Wish is one of Australia’s most trusted charities and part of largest wish-granting organisation in the world.

As a registered Australian charity, we rely completely on the generosity of our volunteers, partners, donors and supporters to make the impossible possible for seriously ill children in Australia. 

Find out the difference you can make by visiting www.makeawish.org.au",,,140,,https://www.linkedin.com/company/makeawishaust/,,NSW,Unclear,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
9048dc15e4fdf232,malla.fashion,Malla Fashion,,,https://malla.fashion/,malla.fashion,,,,,,,,,https://www.linkedin.com/company/whiddon/,,NSW,,,C,1,0,1,Triple R NSW Campaign 3 Cold Export
8a64b3f7d266f06f,margarettuckerhostel.org.au,Margaret Tucker Hostel,,2-10,https://margarettuckerhostel.org.au,margarettuckerhostel.org.au,Individual and Family Services,,2001-01-10T00:00:00.000Z,,,,5,,https://www.linkedin.com/company/margaret-tucker-hostel/,,NSW,No,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
d5f2647bcfa08967,maristbr.org,Marist Brothers,,,https://maristbr.org/,maristbr.org,,,,,,,,,,,NSW,,,,1,0,0,Triple R NSW Campaign 3 Cold Export
831860d086a40e38,mshomecare.com.au,Mark & Sylvie's Home Care,,,https://www.mshomecare.com.au/,mshomecare.com.au,,,,,,,,,,,VIC,,,B,1,0,0,Triple R VIC Campaign 3 Cold Export
93c824b4a0a8d9e3,markmoran.com.au,Mark Moran Vaucluse,,,https://markmoran.com.au/,markmoran.com.au,,,,,,,,,,,NSW,Yes,Yes,A,1,0,0,Triple R NSW Campaign 3 Cold Export
a02ca716a854dc5c,mater.org.au,Mater Mothers Hosptial,,1001-5000,https://mater.org.au,mater.org.au,Hospitals and Health Care,,,"Caring for the health of the community for more than a century, Mater brings together a collective expertise across health, education and research, with a shared vision of empowering people to live better lives through improved health and wellbeing.

Mater’s commitment to our Mission compels us to change to meet the needs of our community and the environment in which we operate. This means moving beyond the hospital, the classroom and the laboratory, being closer to our consumers and delivering new products, programs and services to meet emerging community needs.

In an emergency call Triple Zero (000). Call 13 HEALTH (13 43 25 84) for health advice 24/7.",,,3635,,https://www.linkedin.com/search/results/all/?keywords=Mater+Mothers+Hosptial,,NSW,,,C,1,0,1,Triple R NSW Campaign 3 Cold Export
